Movie Name,Address,Rating,Year,Date,Closed Captioning,Zip,Park Name
Ferdinand,"Hamlin Park, North Center, Chicago, Lake View Township, Cook County, Illinois, 60657, United States",PG,2018,2018-08-15,Y,0,Hamlin Park
Rogue One,,PG-13,2018,2018-07-12,Y,0,Normandy Playground Park
The Emoji Movie,"Emmerson Park, 1820, Winchester-Hood Garden Homes, West Ridge, Chicago, Lake View Township, Cook County, Illinois, 60660, United States",PG,2018,2018-07-15,Y,0,Emmerson Park
The Associate,"Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG-13,2018,2018-08-09,Y,0,Wicker Park
Space Jam,"Kilbourn Park, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",PG,2018,2018-06-13,Y,0,Kilbourn Park
Jumanji: Welcome to the Jungle,,PG-13,2018,2018-06-19,Y,0,Senn Playlot Park
The Incredibles,"Griffin Museum of Science and Industry, 5700, South Lake Shore Drive, Indian Village, Kenwood, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",PG,2018,2018-08-11,Y,0,Museum of Science and Industry
Wonder Woman,"Euclid Park, Milwaukee, Milwaukee County, Wisconsin, United States",PG-13,2018,2018-06-28,Y,0,Euclid Park
The Truman Show,"Oakwood Beach, Staten Island, Richmond County, New York, 10306, United States",PG,2018,2018-07-02,Y,0,Oakwood Beach
Justice League,"Kedvale Park, 4134, Beat 2534, Humboldt Park, Chicago, West Chicago Township, Cook County, Illinois, 60651, United States",PG-13,2018,2018-06-13,Y,0,Kedvale Park
The Boss Baby,"Wentworth Park, Glebe, Inner West, Sydney, New South Wales, 2037, Australia",PG,2018,2018-06-28,Y,0,Wentworth Park
Back to the Future,"Horner Park, Horn, Hamburg-Mitte, Hamburg, Deutschland",PG,2018,2018-07-14,Y,0,Horner Park
Home Team (Mi Mundial),"Kilbourn Park, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",NR,2018,2018-07-25,Y,0,Kilbourn Park
